# x_m, y_m, w_tr_right_m, w_tr_left_m
-78.6348783815508,-3.95740962801268,4.67563469878074,3.34884554692158
-81.1346291953557,-3.99227626878167,4.68090357712676,3.34360706397819
-83.6340331272353,-4.0465777299166,4.70232048566254,3.32245104317856
-86.1328939495706,-4.12175532741077,4.74023663893523,3.28510801088304
-88.6309372383619,-4.2204206226228,4.79617530714838,3.23014049154408
-91.1278923650139,-4.34357610231204,4.87005146819327,3.15772153947202
-93.6234145621103,-4.4928920051205,4.96245026201686,3.06736124539938
-96.1171642282101,-4.66938626572407,5.07330546865712,2.95922754489332
-98.6086807974231,-4.8750134441382,5.20349255789908,2.83256369636728
-101.09750273695,-5.11102060710879,5.35318237587464,2.68733528155431
-103.583088232713,-5.37895639996725,5.52284008624606,2.52347342737859
-106.064905883988,-5.67977986270755,5.71071342882563,2.34545557592425
-108.542327773973,-6.01488930947878,5.91232820245974,2.16051160862248
-111.014585920696,-6.38616260809643,6.12332939414508,1.97546379308382
-113.481153672211,-6.79349633595152,6.33736871074385,1.7990601955437
-115.941008670584,-7.23958501957936,6.55091005911016,1.63722753470833
-118.393495970721,-7.72451837264558,6.75779533168753,1.49841513101903
-120.83775541752,-8.24935619708698,6.90718586072881,1.3900599514851
-123.272516870429,-8.81662399724628,7.02276495730072,1.31812706666779
-125.697123968359,-9.4258214951845,7.11015113685622,1.23562003503561
-128.11030465871,-10.0788207268424,7.16993705709883,1.162834260769
-130.510831138678,-10.7769016336599,7.20563857227815,1.12562088507541
-132.897829737546,-11.519897780201,7.20275032584186,1.12141558336709
-135.269548277795,-12.3103063646637,7.13610544752818,1.14500111153316
-137.625366596449,-13.1469075501285,7.0555865852558,1.1949924391055
-139.963275976456,-14.0323211919444,6.96616958788793,1.26597563602852
-142.282049472289,-14.9666970942329,6.87024851475736,1.35504028149839
-144.580377165277,-15.9502942803942,6.77034707988672,1.45909829469434
-146.85645629158,-16.9843268073955,6.6700582056091,1.57394527440392
-149.108989572713,-18.0686787001414,6.56066921147446,1.69677461982146
-151.336229342579,-19.2040838012515,6.41820607691954,1.82448075565083
-153.536747959354,-20.3904266362659,6.2815139855819,1.95573340372106
-155.708167489836,-21.6292374695957,6.15346011259205,2.08737682853168
-157.850091993208,-22.9183606618957,6.03275698360497,2.22045289142816
-159.960098429872,-24.2591027121177,5.92212412619243,2.35200466936821
-162.035718592168,-25.6524741076777,5.82406708731552,2.47932079704742
-164.076548878739,-27.0963145299163,5.73731266685479,2.60345856634699
-166.08077588657,-28.5905558569039,5.66311299015644,2.72296641893802
-168.046191714402,-30.1354920622414,5.5947493344962,2.82684389068998
-169.971291671317,-31.7303946698207,5.50288759674795,2.87204225509461
-171.854602476655,-33.3744152349558,5.42637001413239,2.91016343189007
-173.695104849473,-35.0662250130539,5.36511092253586,2.94101564188123
-175.490935083975,-36.8053918017544,5.32025906562428,2.96319785451128
-177.240650683229,-38.5909290759184,5.29227971641815,2.97598590539769
-178.943632384603,-40.4210986196244,5.28052537697715,2.97977395416749
-180.597111741448,-42.2961063614328,5.2870941805969,2.97235445805823
-182.202580169921,-44.2123702571633,5.30811378243251,2.95782899180306
-183.757133699123,-46.1701848579078,5.34554375109097,2.93453086917539
-185.26048547485,-48.1675990085075,5.38915050252844,2.90424031475237
-186.710748887138,-50.2038764113815,5.40979533145463,2.86673158621845
-188.108491470829,-52.2765575967451,5.44319926816016,2.82477351680894
-189.45324512218,-54.3840045043727,5.48830927158448,2.77981373316096
-190.743693484916,-56.525132971485,5.5450870568194,2.73229331785065
-191.979121357935,-58.6984703816492,5.61278113602144,2.68336625749686
-193.160057271519,-60.9018934242099,5.68924147220001,2.63555943452104
-194.285769974218,-63.1340244927061,5.77378455414677,2.58995147423842
-195.355946295507,-65.3933016630905,5.86527668689727,2.51383095783376
-196.371088079411,-67.6778378367264,5.94864690951171,2.40642323646663
-197.330910599209,-69.9861789316394,5.99537663284346,2.30452706617478
-198.234285504143,-72.3171863781276,6.04550457184104,2.20868089964777
-199.082033481615,-74.6690044518263,6.09667918138514,2.12149906861342
-199.874201952576,-77.0401189599188,6.14638682213611,2.04558430747057
-200.609377296123,-79.4295159895042,6.19325070338615,1.98397469242182
-201.289726621763,-81.8350985633044,6.23215022204774,1.94372832471462
-201.914239400908,-84.2557807602263,6.25048960212067,1.92855640792123
-202.482268496363,-86.6903446282296,6.19626816433857,1.9425374504598
-202.994534548311,-89.1372405356342,6.12315356850148,1.99115234397602
-203.450368262123,-91.5952846331855,6.02881477435857,2.07846199850553
-203.851239177629,-94.0628875395732,5.90874871513068,2.21073225129813
-204.194259240353,-96.5391899405206,5.76475831561266,2.38316661474253
-204.480873399916,-99.0226324146658,5.55856771884149,2.57786315763565
-204.693904184822,-101.513521765463,5.37444892893054,2.75547121617497
-204.876702362943,-104.006807324432,5.19296157260318,2.90340674657487
-205.005483270912,-106.503324956944,5.05246169753723,3.02885418594337
-205.066385762086,-109.002538731138,4.97709559966441,3.09927811262694
-205.069377648888,-111.502483210136,4.95257219189709,3.1145905888302
-205.015234687008,-114.001849654753,4.97064187115103,3.08412946253837
-204.90352300057,-116.499300342474,5.02426820110893,3.01755092419413
-204.733417287329,-118.993456015334,5.1068086866725,2.92413177136437
-204.504809899444,-121.482932271298,5.21090437412002,2.81383955408632
-204.216756720888,-123.966229893114,5.33003879196322,2.69577253475961
-203.869208933346,-126.441897777142,5.45680293784032,2.57988959659228
-203.464699472934,-128.908901640455,5.58143935697399,2.47885021821105
-202.99796941948,-131.36488848065,5.68635739070636,2.39779581540439
-202.472098489862,-133.808891917446,5.71979880956971,2.35040842570609
-201.886792397844,-136.239348848802,5.72933431490127,2.34693782860017
-201.240424450141,-138.654278215388,5.71043012052817,2.39563001442563
-200.533712277079,-141.052235740701,5.65933917745318,2.49553024229791
-199.767010905366,-143.431687602079,5.54000408906157,2.63497019122961
-198.940273846437,-145.790967172045,5.37265154669971,2.80149564622093
-198.051856333552,-148.127715998313,5.20559509289261,2.96038204364673
-197.104026032167,-150.440985779948,5.04488288993245,3.07296468374315
-196.096352515387,-152.728831075525,4.89942112390178,3.18730270953436
-195.029214212683,-154.989551789254,4.77728039664831,3.29167828156003
-193.902661512316,-157.221254383645,4.68691004832974,3.37393082458005
-192.718029903928,-159.422678815648,4.6328616271912,3.425401920065
-191.475892862449,-161.592192999688,4.61142517316148,3.44982968588289
-190.175638259758,-163.727389803007,4.61819628916423,3.45465500332108
-188.818931737632,-165.827137555785,4.62425632751871,3.44994821471067
-187.407634814095,-167.890605858145,4.60826284306947,3.44612145134051
-185.941707966411,-169.915611468654,4.59518327867084,3.45125297606114
-184.422716464871,-171.90112515478,4.57989862669633,3.47318912679161
-182.852088048654,-173.846058153471,4.56226035753042,3.51191813660675
-181.230543873721,-175.748758264303,4.54398031906925,3.56484267538381
-179.559256453291,-177.607919928959,4.52620121738416,3.62993538111822
-177.840617941885,-179.423402023173,4.50838423547416,3.70684272487248
-176.074688324562,-181.192921285893,4.43571637463009,3.75859687843469
-174.264400696611,-182.917017520477,4.36147936321124,3.78042286547647
-172.410398721062,-184.594009761809,4.29356916673422,3.81031522271345
-170.515108033816,-186.224213091921,4.23344260557026,3.84523403828043
-168.579348876517,-187.8061673848,4.18494671356991,3.87967103724049
-166.605219389524,-189.339959011756,4.14992387714709,3.91011337784909
-164.593654092233,-190.824303492945,4.1320141880085,3.9312644126536
-162.547780925754,-192.261010822681,4.13107081297216,3.94161953891176
-160.467732062493,-193.647803902938,4.15178098680506,3.9359014302968
-158.355285324319,-194.984705157938,4.19297168358258,3.91707029849798
-156.213202714367,-196.273583245304,4.23702025037447,3.89158874155186
-154.041707493771,-197.51227845021,4.26364767833407,3.86115671445781
-151.84307826255,-198.702142537541,4.29764616947908,3.83153330294794
-149.618720592558,-199.843179420925,4.33588857884742,3.80686939589619
-147.370202290443,-200.935860253774,4.37475633199682,3.79179340387925
-145.098860071307,-201.98024458378,4.41110188499949,3.79046488736588
-142.80625561902,-202.977099075275,4.44104333281551,3.80156888799621
-140.49349583027,-203.926263284609,4.46305834349413,3.7683108607559
-138.162357547551,-204.829359961651,4.47760941699751,3.75312722879049
-135.813513469577,-205.685367419677,4.4887283916088,3.75038509782413
-133.448527453949,-206.495722815001,4.45776477554027,3.75703805635535
-131.068425150146,-207.260524339489,4.42504712930627,3.76861988740624
-128.675045171841,-207.982721597858,4.39684426893113,3.78362691282984
-126.268494203956,-208.65976595883,4.37886774463648,3.79481293993469
-123.850285564366,-209.293900367687,4.37184538996447,3.79991388203945
-121.42154781874,-209.88639905506,4.37753394350044,3.79563444857451
-118.98310425712,-210.437639611442,4.39863081544833,3.77773447906823
-116.535829997468,-210.94825789976,4.4375689708543,3.74223558440763
-114.080664177565,-211.419459209111,4.49612433871739,3.68683514359662
-111.618491515126,-211.852542676004,4.57443904358415,3.61227892748787
-109.15205441122,-212.263718684129,4.65634425029377,3.53474917469092
-106.682851687503,-212.665039089743,4.729953414578,3.46609255497378
-104.210953219539,-213.056504399286,4.79545944962608,3.40609618808538
-101.736429249756,-213.438093279969,4.85307820527492,3.35452937037141
-99.2593500205807,-213.809784399001,4.90302698662356,3.31116455555203
-96.7797857744402,-214.171556423593,4.94552435630598,3.27577708732213
-94.2978067537616,-214.523388020953,4.98078995964269,3.24814487849736
-91.813483200972,-214.865257858291,5.00904436894428,3.22804804627419
-89.3268853584987,-215.197144602818,5.03050894384999,3.2152685145173
-86.8380834687687,-215.519026921743,5.04540570508652,3.20958959480206
-84.3471477742091,-215.830883482276,5.05395721943973,3.21079555820727
-81.8541485172471,-216.132692951626,5.04437896763841,3.21867120957708
-79.3591559403098,-216.424433997004,5.02081896933772,3.23300147520687
-76.8622402858243,-216.706085285618,4.99157179430623,3.25357101371906
-74.3634717962179,-216.97762548468,4.9568681902521,3.28016385838795
-71.8629207139175,-217.239033261399,4.91693878865596,3.31256309744607
-69.3606572813503,-217.490287282984,4.87201409309581,3.35055059707686
-66.8567517409434,-217.731366216645,4.82232446723534,3.39390676996281
-64.3512743351241,-217.962248729592,4.76810012244954,3.44241039051957
-61.8442953063193,-218.182913489035,4.70957110507026,3.49583845636893
-59.3358848969563,-218.393339162184,4.64696728324388,3.55396609424713
-56.8261133494621,-218.593504416248,4.58051833340151,3.61656650744072
-54.315050906264,-218.783387918437,4.51045372635492,3.68341096100605
-51.8027678097889,-218.962968335961,4.43700271304174,3.754268800455
-49.2893343024641,-219.13222433603,4.36039430995795,3.8289074992647
-46.7748206267167,-219.291134585853,4.28085728433129,3.90709273045892
-44.2592970249738,-219.439677752641,4.19862013910499,3.98858845758847
-41.7428337396625,-219.577832503602,4.11391109782206,4.07315704066302
-39.22550101321,-219.705577505948,4.02695808952107,4.1605593529222
-36.7073690880434,-219.822891426886,3.93798873377861,4.25055490474746
-34.1885082065899,-219.929752933629,3.8472303260598,4.3429019714721
-31.6689886112764,-220.026140693384,3.75490982356905,4.4373577223216
-29.1488805445303,-220.112033373362,3.66125383182271,4.53367834818824
-26.6282542487785,-220.187409640773,3.5664885922023,4.63161918639361
-24.1071799664483,-220.252248162826,3.47083997078358,4.73093484101081
-21.5857279399667,-220.306527606731,3.37453344877599,4.83137929769847
-19.063968411761,-220.350226639698,3.27779411494844,4.93270603233059
-16.5419716242582,-220.383323928938,3.18084666046109,5.03466811299799
-14.0198078198854,-220.405798141658,3.08391537656611,5.13701829519822
-11.4975472410698,-220.41762794507,2.98722415568317,5.23950911023817
-8.97526013023854,-220.418792006383,2.89099649639724,5.34189294703326
-6.45301672981869,-220.409268992807,2.7954555129651,5.44392212761938
-3.93088728223743,-220.389037571551,2.70082394995017,5.54534897679433
-1.40894202992186,-220.358076409826,2.60732420263139,5.64592588637933
1.1127487847009,-220.316364174841,2.51317878017985,5.73825991150422
3.63411491920369,-220.263879533806,2.41304135728753,5.82806180243239
6.15508613115942,-220.20060115393,2.31510236093818,5.9162372489629
8.67559217814091,-220.126507702424,2.21959631874212,6.00254148694655
11.1955628177211,-220.041577846498,2.12675785959095,6.0867297623979
13.7149278074728,-219.94579025336,2.0368217048965,6.16855732958661
16.2336169049689,-219.839123590221,1.95002265769499,6.24777945039177
18.7515598677822,-219.721556524291,1.8665955894504,6.32415139484572
21.2686864534857,-219.593067722779,1.78677542442033,6.39742844280336
23.7849264196523,-219.453635852895,1.71079712147867,6.4673658866919
26.3002095238547,-219.30323958185,1.63889565333811,6.53371903530709
28.8144655236659,-219.141857576851,1.57130598316967,6.59624321864101
31.3276241766587,-218.969468505111,1.50826303868417,6.65469379374227
33.839615240406,-218.786051033837,1.45000168381731,6.70882615162764
36.3503684724807,-218.591583830241,1.39675668824704,6.75839572528418
38.8598136304556,-218.386045561531,1.34876269506424,6.80315799882151
41.3678804719036,-218.169414894918,1.30625418701685,6.84286851785798
43.8744987543976,-217.941670497611,1.26946545184568,6.87728290124946
46.3795982355105,-217.70279103682,1.23863054732785,6.90615685429992
48.8831086728151,-217.452755179755,1.21398326672846,6.92924618362645
51.3849598238843,-217.191541593626,1.1957571054381,6.94630681388874
53.885081446291,-216.919128945642,1.18418522962748,6.95709480664148
56.383403297608,-216.635495903014,1.17950044778156,6.96136638161867
58.8798551354083,-216.34062113295,1.18193518597696,6.95887794082439
61.3743667172646,-216.034483302661,1.19172146773537,6.9493860958813
63.8668678007498,-215.717061079357,1.20909089921952,6.93264769917977
66.357288143437,-215.388333130247,1.2342746604359,6.90841987948292
68.8455575028987,-215.048278122541,1.2675035029722,6.8764600827831
71.3316056367081,-214.696874723448,1.30900775463155,6.83652611937075
73.8153623024379,-214.33410160018,1.35901733113542,6.788376218292
76.296757257661,-213.959937419945,1.41776175485819,6.73176909062927
78.7757202599503,-213.574360849952,1.48547018034334,6.66646400337163
81.2521810668787,-213.177350557413,1.56237142613942,6.59222086605437
83.726069436019,-212.768885209537,1.64869401229474,6.5088003328778
86.197315124944,-212.348943473533,1.74466620267553,6.41596392368852
88.6658478912268,-211.917504016611,1.85051605112834,6.31347416807779
91.1315974924401,-211.474545505982,1.96647145040309,6.20109477797973
93.5944936861568,-211.020046608854,2.09276018269189,6.07859085562956
96.0544662299498,-210.553985992438,2.2294898090335,5.94572914568957
98.5114448813919,-210.076342323943,2.37338590068461,5.80327520320067
100.965359398056,-209.587094270579,2.51740715172592,5.65838338765665
103.416139537515,-209.086220499556,2.65431362494696,5.52070636622085
105.863715057342,-208.573699678084,2.77686471986023,5.39987209100434
108.30792059068,-208.048310938395,2.87900148735078,5.30428142040365
110.744535153551,-207.489051877132,2.97481256233626,5.22223143838408
113.171244189347,-206.888255728986,3.06502916419032,5.15549597934246
115.587745077967,-206.247647797775,3.14080055125257,5.11541882010047
117.992586358755,-205.564562474739,3.19781979932916,5.06826795019745
120.384849638323,-204.838701872305,3.22935994364982,5.0228189041606
122.763821118198,-204.070373785199,3.22805906692842,5.02203101152147
125.127807873068,-203.257112487718,3.18963872093215,5.07241673079836
127.475822878089,-202.398828537505,3.03267068962308,5.17349949911078
129.806828220066,-201.495378903814,2.85014227087355,5.31548710382934
132.119412612099,-200.545787949347,2.65267634855089,5.48729545118687
134.412292678981,-199.549569237696,2.44832241411325,5.67834544984309
136.684469122061,-198.506982740023,2.24433923072258,5.87885961259415
138.934055346648,-197.416510855596,2.04996793214067,6.07707804436266
141.159706425638,-196.277979925549,1.87300877025592,6.26269035172684
143.360181578698,-195.091516379219,1.72094512195632,6.42253899779903
145.533830801084,-193.856614236132,1.60200720540178,6.52371173411709
147.679302701202,-192.573392583847,1.52372857327583,6.59156906797193
149.794600189176,-191.240999961602,1.49225545940528,6.61625273061683
151.878442194972,-189.859967738352,1.50314482908718,6.6001918346826
153.929758393743,-188.431042270774,1.54966044192947,6.55242853633257
155.946250848732,-186.953389407983,1.62705161996263,6.48010452231481
157.92639002495,-185.427360406527,1.72915941763103,6.39178000063856
159.868653243348,-183.853423469081,1.84972333274724,6.29611762994085
161.771270088284,-182.231782736602,1.98283934948851,6.20142096552317
163.633123829879,-180.563513470125,2.05903538441363,6.11708037770297
165.452809685277,-178.849332447658,2.12687034392383,6.05202306955818
167.227608592083,-177.088707895818,2.18389514870178,6.01164994646784
168.956721402645,-175.283211407748,2.22948442484509,5.99558633240914
170.638601714912,-173.433621547564,2.26683433515898,5.96513875975009
172.272594167356,-171.541611523091,2.29790199202414,5.90501121172759
173.856242130216,-169.607257876707,2.3270562576648,5.8592413259383
175.387643169115,-167.631282716913,2.35782502235826,5.82369164478476
176.868005752725,-165.616780236476,2.38985066825979,5.79814106382604
178.293357796295,-163.562986585934,2.37958020395705,5.77591099684637
179.664275865373,-161.472472368807,2.37654036465985,5.7559546994035
180.979934031518,-159.346766513244,2.38594337915599,5.73546882539913
182.239131053068,-157.187121926656,2.41020552251523,5.71122344493476
183.440231697937,-154.994632759208,2.4507453752835,5.68133071948059
184.584085783473,-152.77173930574,2.50469824079682,5.64895270300042
185.668404112952,-150.519195640451,2.57270296747076,5.57773105956246
186.692740700612,-148.238765381537,2.65330047670784,5.47567659102211
187.658530216658,-145.932934674289,2.74303223201143,5.37514932369347
188.563824156532,-143.602685006546,2.84213883714745,5.27609774743641
189.40952831479,-141.250142071448,2.94780453930992,5.18153986252725
190.194162730865,-138.876523333691,3.03906190867436,5.09194072104614
190.918488976222,-136.483807286361,3.09784110335753,5.00950686781577
191.582137595045,-134.073565299356,3.16156765749458,4.93381670145179
192.18512312679,-131.647437542106,3.2302466125138,4.86463944370315
192.727455139579,-129.207041104671,3.30389476177418,4.80173206808482
193.211640318266,-126.754443174009,3.37999552907306,4.74735486303656
193.634303961347,-124.290474186917,3.46204262754207,4.69780138359156
193.997996251148,-121.817128163532,3.54749460195849,4.62634975798984
194.301889689828,-119.335711432696,3.63725615144382,4.52102977237855
194.546073070102,-116.847714133345,3.73129727058509,4.42178559459674
194.732385092592,-114.354724066749,3.8085966417687,4.33042864536031
194.860181749269,-111.858051382348,3.85501719456082,4.24625423470841
194.92931337805,-109.359066414514,3.90568242492085,4.16872484048977
194.941933782856,-106.859155011282,3.95895551356851,4.09941873969788
194.896576034552,-104.359615782764,4.01681830371352,4.03629120173977
194.792972010471,-101.861821514711,4.08005595395616,3.9784989279742
194.634337640514,-99.3669182942443,4.14596845020274,3.92868439977086
194.409720524714,-96.877174237916,4.22604591293235,3.87534214000893
194.129012033485,-94.3930026038824,4.31091290060693,3.82782860211142
193.816176595138,-91.912660937595,4.37701220530774,3.8107707550745
193.431694439113,-89.4424770072572,4.44505979817336,3.78714169104685
192.991684414666,-86.9815622037965,4.48127927763276,3.75762816292105
192.495155901991,-84.5314213621766,4.51645835255894,3.68318242332786
191.944361812081,-82.0928916184697,4.54608784756945,3.62459807365318
191.337084236286,-79.66781474031,4.57023583982361,3.58287588373153
190.673464501313,-77.2575484601421,4.58656171458766,3.56139304888382
189.955722574042,-74.8628436542579,4.59055970037152,3.56568188136518
189.181527161448,-72.4857988753233,4.58246793180376,3.59653262528368
188.352221557216,-70.127422222632,4.50586158311201,3.65856377921305
187.468241553037,-67.7889848776613,4.38441984519573,3.75496324220544
186.528617682731,-65.4723414405234,4.24894377907716,3.88025878397131
185.534351755125,-63.1786174029274,4.10572019620147,4.02571901431265
184.485032669122,-60.9095501606897,3.96257415159231,4.18093373049527
183.379298900059,-58.6674404527879,3.82843308930179,4.33438791817342
182.220044275126,-56.4525291011915,3.70749727593665,4.44654886793691
181.006030377381,-54.2671536122327,3.60860127497277,4.52717440596382
179.738044547217,-52.1126426235754,3.53831875716922,4.58736742870355
178.41543938064,-49.9912270850509,3.50491564549249,4.6161676250824
177.039865821729,-47.9037673169634,3.51381185544669,4.60586677826671
175.611047358455,-45.8523928456022,3.55338626793903,4.55606264968378
174.130599180395,-43.8379494570499,3.61523484918941,4.47623237018951
172.597494160346,-41.8632840659506,3.70402309119657,4.37275503307785
171.013543011495,-39.9291663268125,3.8123010314496,4.25552619500274
169.379409402256,-38.0372996071453,3.93409923690282,4.132965183267
167.696702448833,-36.1884718765919,4.06213432765694,4.01480381768251
165.96541083863,-34.3850649533843,4.19138940759345,3.90851111728708
164.186939705062,-32.628174287131,4.31493350724649,3.82313743287847
162.36283487999,-30.9187149105626,4.42772338334804,3.76024885269788
160.494595832385,-29.2575875839618,4.50569715124028,3.71359835926475
158.582738518126,-27.64685426985,4.54665883979041,3.6751024501354
156.629916806253,-26.0860458683095,4.5952038661914,3.61371459322629
154.636336243858,-24.5776279988328,4.6582079407884,3.51102940627965
152.604078018425,-23.1217458990547,4.73957188022233,3.40175445410197
150.534981798189,-21.7187103017339,4.84348141872991,3.27992846488414
148.430466497078,-20.3693788508049,4.97482017037195,3.13892274281461
146.292655292422,-19.0734468322216,5.13683957757386,2.97381452587505
144.122555812703,-17.8323332204266,5.3299118459143,2.78421066375999
141.922335239262,-16.645438825778,5.54794110840391,2.57798985653105
139.69331656057,-15.5135524177871,5.78631810539329,2.36162334018837
137.437734779675,-14.4355688815093,6.03831466906571,2.14368117180755
135.157252045888,-13.4113070131964,6.2470751395795,1.93164592557253
132.852906070618,-12.4419144545435,6.45528689531615,1.73153349818319
130.526880787513,-11.5257650069887,6.65578241704702,1.55232920895344
128.180632097104,-10.6627272834369,6.84305725537206,1.40134757091771
125.815746718902,-9.85211172390204,7.01104642316179,1.2864326120524
123.433608295555,-9.09371066822639,7.13303682142223,1.21210779900285
121.035966072466,-8.38582420528002,7.17092040011305,1.17665027911873
118.623954327858,-7.7285710027137,7.18765645930698,1.17514138274488
116.199014610461,-7.1207330318067,7.18511399306225,1.1946700933475
113.762580135972,-6.56074331155958,7.16482761243434,1.17178432622164
111.315810024964,-6.04777367321145,7.12911478270453,1.17544484307826
108.859686334516,-5.58164077323102,7.04313995513305,1.20220881472397
106.395645255651,-5.15934250449952,6.93175623914561,1.25142197344821
103.92450340381,-4.78074510845369,6.81383944247545,1.31955120421991
101.447254590982,-4.44447719782166,6.69090697334792,1.4042089468069
98.9649594473981,-4.14769215400904,6.56372308222826,1.5043266051447
96.4782692537224,-3.89032554419174,6.43880338018174,1.61328257575495
93.9880582396544,-3.66956688079768,6.32066194037227,1.72379099356975
91.4949706340024,-3.48405882010878,6.21528246876463,1.82693624133559
88.9996479933877,-3.3315823786888,6.12779017381041,1.91468258614797
86.5026472803909,-3.20956005336167,6.06281658930323,1.97990535491255
84.0044036058755,-3.11623617864595,6.02237413665943,2.02058023192591
81.5053022758792,-3.0496654623628,6.00472243767274,2.038525587124
79.0056930525639,-3.00600453367798,6.00606487197724,2.03751257133635
76.5058069508331,-2.98273102234968,6.02393094864149,2.01999464296153
74.0058144573249,-2.97789076110329,6.05642137109461,1.98785848010675
71.5058356016813,-2.9871147226315,6.09923126730178,1.94540563121494
69.0059157548866,-3.00680947738127,6.14883481833642,1.89616388735418
66.5060630275446,-3.03384306775915,6.20216919976611,1.8432004674739
64.0062435739175,-3.06380116788146,6.25489498843853,1.79086536823334
61.5064218836659,-3.09353647630401,6.30393684467854,1.742241951192
59.0065473598584,-3.11851156349412,6.34483340050849,1.70180333334637
56.5065990590401,-3.13427650587727,6.37320852005173,1.67393400950083
54.0066054354328,-3.13753414916886,6.38583294419682,1.66186451006783
51.5066372202404,-3.12576037383294,6.3802460416898,1.66805128232752
49.0068282017866,-3.09519789928107,6.35275289864322,1.69618130535019
46.5073334539422,-3.04527436308188,6.30283503592096,1.74675813162215
44.0082714005466,-2.9768907610241,6.23144652986887,1.81881481511368
41.5084016308795,-2.96681027078202,6.21531622291489,1.83560593091953
39.0084016425442,-2.96680999996415,6.20635012989161,1.84524353869818
36.5084016425427,-2.96680999572395,6.19454555036478,1.8577348196644
34.0084016426728,-2.96681973130826,6.17997425861526,1.87300704781786
31.5084016426765,-2.96682000002444,6.16267941997894,1.89101618736433
29.0084016426764,-2.96682,6.14273253760824,1.91168983627695
26.5084016426765,-2.96682,6.12019620780676,1.9349645384196
24.0084016426766,-2.96682,6.09513275978826,1.96077712546976
21.5084016426765,-2.96682,6.0676045237839,1.98906444606296
19.0084016426766,-2.96682,6.03767383095972,2.01976336361474
16.5084016426765,-2.96682,6.0054030133598,2.05281075413224
14.0084016426765,-2.96681999999999,5.97085440384981,2.08814350406729
11.5084016426764,-2.96682000009004,5.93409033615107,2.12569850814503
9.00840164267324,-2.96681976882778,5.8951729137483,2.16541289887705
6.50840164282108,-2.96683000030398,5.85417513850738,2.2072128930271
4.00840164282078,-2.96682999999996,5.81113870402752,2.25105608333559
1.50840164282053,-2.96683,5.76613615262611,2.29686915219502
-0.991598357179547,-2.96683,5.71922982061089,2.3445890088738
# x_m, y_m,#VALUE!,#VALUE!
-1.15995,-2.96683,5.71652534271973,2.35231299755295
-3.65995000004969,-2.96682999835058,5.66627627013971,2.40179055461839
-6.1599490451923,-2.9668616939226,5.61436216112739,2.45301406995715
-8.65762038221407,-3.04437263413502,5.63806172498411,2.4284726017622
-11.1560032486558,-3.13377791549332,5.67192399324455,2.39375040493757
-13.6551261868542,-3.19975400574229,5.68090746337159,2.38404601147131
-16.1544327398173,-3.2585476367448,5.68128027563859,2.38304575348365
-18.653640597581,-3.32137817770937,5.6842841688561,2.37947047211509
-21.1525085363836,-3.39646921817914,5.69817916891245,2.36503360572685
-23.6508725404324,-3.48677147949322,5.72597724323368,2.33671667038571
-26.1487823049066,-3.58888375415338,5.76435492497659,2.29785473204357
-28.646313296879,-3.69992963199461,5.81050735904998,2.25126057260057
-31.1437934533782,-3.81212846367242,5.8567280259688,2.20465764347302
-33.6414706597336,-3.91983652200877,5.8974425788572,2.1636315214947
-36.1395905588574,-4.01669121753155,5.92636249111978,2.13448538602931
-38.6382802039145,-4.09747226224536,5.93834774918562,2.12237534545941
-41.1374712633311,-4.16073542895532,5.93203295110305,2.12867677925469
-43.6370960177118,-4.20361444516587,5.90464037665809,2.15618530643203
-46.1369679557356,-4.22812027682357,5.8582529887063,2.2028210760378
-48.6369550745012,-4.23331987902131,5.79202353517166,2.26944733035046
-51.136929999894,-4.22361735213116,5.71040785933558,2.35159910383269
-53.6368232348051,-4.20082305401744,5.61527853765416,2.44740436880398
-56.1366112199467,-4.16835034529587,5.51009510737754,2.55339249989561
-58.6363053176726,-4.1292859778085,5.39798767436432,2.66642001463178
-61.1359434265107,-4.08681059720278,5.28217503571208,2.783249977317
-63.6355973058023,-4.04527424094359,5.16703087595065,2.89947786995526
-66.1353020620202,-4.00688150833157,5.05480086978967,3.01283923884206
-68.6350888858952,-3.97436931060224,4.94825783683924,3.12053710875539
-71.1349818137889,-3.95150919792689,4.85120026156098,3.21874003344792
-73.6349459748481,-3.93893049358931,4.71085686640294,3.30675283418793
-76.1349418351485,-3.94022892446222,4.68585624211261,3.33874419207587
-78.6348783815508,-3.95740962801268,4.67563469878074,3.34884554692158
-81.1346291953557,-3.99227626878167,4.68090357712676,3.34360706397819
-83.6340331272353,-4.0465777299166,4.70232048566254,3.32245104317856
-86.1328939495706,-4.12175532741077,4.74023663893523,3.28510801088304
-88.6309372383619,-4.2204206226228,4.79617530714838,3.23014049154408
-91.1278923650139,-4.34357610231204,4.87005146819327,3.15772153947202
-93.6234145621103,-4.4928920051205,4.96245026201686,3.06736124539938
-96.1171642282101,-4.66938626572407,5.07330546865712,2.95922754489332
-98.6086807974231,-4.8750134441382,5.20349255789908,2.83256369636728
-101.09750273695,-5.11102060710879,5.35318237587464,2.68733528155431
-103.583088232713,-5.37895639996725,5.52284008624606,2.52347342737859
-106.064905883988,-5.67977986270755,5.71071342882563,2.34545557592425
-108.542327773973,-6.01488930947878,5.91232820245974,2.16051160862248
-111.014585920696,-6.38616260809643,6.12332939414508,1.97546379308382
-113.481153672211,-6.79349633595152,6.33736871074385,1.7990601955437
-115.941008670584,-7.23958501957936,6.55091005911016,1.63722753470833
-118.393495970721,-7.72451837264558,6.75779533168753,1.49841513101903
